"","income","apr","OccGroup"
"54439","$25-50k",0.27776,"Nursing"
"54440","$25-50k",0.22693,"Other"
"54441","$50-75k",0.15833,"Other"
"54442","$100k+",0.17969,"Construction"
"54443","$1-25k",0.12841,"Other"
"54444","$25-50k",0.22542,"Retail Management"
"54445","$100k+",0.06888,"Professional"
"54446","$25-50k",0.22029,"Other"
"54447","$50-75k",0.35797,"Other"
"54448","$25-50k",0.26551,"Other"
"54449","$25-50k",0.30131,"Other"
"54450","$50-75k",0.31053,"Programmer"
"54452","$50-75k",0.22362,"Sales"
"54453","$50-75k",0.17969,"Sales"
"54454","$100k+",0.12528,"Principal"
"54455","$75-100k",0.17445,"Retail Management"
"54456","$25-50k",0.16215,"Sales"
"54457","$50-75k",0.34398,"Laborer"
"54458","$25-50k",0.1963,"Tradesman"
"54459","$50-75k",0.1968,"Engineer"
"54460","$25-50k",0.06589,"Professional"
"54461","$25-50k",0.12691,"Tradesman"
"54462","$50-75k",0.21566,"Fireman"
"54463","$100k+",0.13705,"Other"
"54465","$1-25k",0.23438,"Laborer"
"54466","$50-75k",0.15324,"Professional"
"54467","$25-50k",0.26047,"Retail Management"
"54468","$75-100k",0.15629,"Admin Assistant"
"54469","$50-75k",0.19364,"Psychologist"
"54470","$25-50k",0.33286,"Civil Service"
"54471","$50-75k",0.08331,"Medical Technician"
"54472","$25-50k",0.06726,"Other"
"54473","$50-75k",0.14965,"Professional"
"54474","$50-75k",0.13545,"Other"
"54475","$75-100k",0.12691,"None provided"
"54476","$75-100k",0.35797,"Other"
"54477","$75-100k",0.18837,"Civil Service"
"54478","$25-50k",0.35643,"Nursing"
"54479","$25-50k",0.13002,"Professional"
"54480","$75-100k",0.17685,"Other"
"54481","$50-75k",0.34588,"Teaching"
"54482","$25-50k",0.12562,"Retail Management"
"54483","$25-50k",0.23872,"Medical Technician"
"54484","$25-50k",0.28339,"Professional"
"54485","$1-25k",0.35797,"Other"
"54486","$50-75k",0.16147,"Skilled Labor"
"54487","$50-75k",0.2037,"Other"
"54488","$50-75k",0.10038,"Other"
"54489","$50-75k",0.19364,"Tradesman"
"54491","$50-75k",0.33097,"Construction"
"54492","$100k+",0.24205,"None provided"
"54493","$25-50k",0.20081,"Other"
"54494","$100k+",0.20053,"Executive"
"54495","$100k+",0.30697,"Other"
"54496","$100k+",0.18913,"Programmer"
"54497","$50-75k",0.16175,"Clerical"
"54498","$100k+",0.18197,"Sales"
"54500","$1-25k",0.28574,"Other"
"54501","$75-100k",0.28545,"Professional"
"54502","$100k+",0.13399,"Other"
"54503","$75-100k",0.17069,"Programmer"
"54504","$25-50k",0.23847,"Retail Management"
"54505","$25-50k",0.124,"Analyst"
"54506","$50-75k",0.28386,"Other"
"54507","$100k+",0.27308,"Engineer"
"54508","$50-75k",0.28899,"Other"
"54509","$25-50k",0.14709,"Skilled Labor"
"54510","$100k+",0.14714,"Other"
"54511","$75-100k",0.15833,"Professional"
"54512","$50-75k",0.17192,"Nursing"
"54513","$100k+",0.19501,"Executive"
"54516","$50-75k",0.17359,"Teaching"
"54517","$25-50k",0.12302,"Other"
"54519","$25-50k",0.14709,"Other"
"54520","$75-100k",0.30899,"Retail Management"
"54521","$25-50k",0.29998,"Other"
"54522","$25-50k",0.22237,"Retail Management"
"54523","$50-75k",0.23383,"Other"
"54524","$25-50k",0.34887,"Professional"
"54525","$25-50k",0.21025,"Other"
"54526","$100k+",0.18725,"Professor"
"54527","$100k+",0.10592,"Programmer"
"54528","$75-100k",0.35643,"Sales"
"54529","$1-25k",0.15462,"Laborer"
"54530","$25-50k",0.17322,"Sales"
"54531","$50-75k",0.25486,"Police Officer"
"54532","$50-75k",0.19843,"Engineer"
"54533","$100k+",0.35797,"Other"
"54534","$25-50k",0.37453,"Executive"
"54535","$25-50k",0.26762,"Accountant"
"54536","$25-50k",0.12691,"Sales"
"54537","$25-50k",0.24652,"Other"
"54538","$100k+",0.19859,"Police Officer"
"54539","$25-50k",0.19221,"Other"
"54540","$1-25k",0.35356,"None provided"
"54542","$25-50k",0.32538,"Postal Service"
"54543","$50-75k",0.3268,"Sales"
"54544","$50-75k",0.12716,"Other"
"54545","$25-50k",0.18197,"Nursing"
"54546","$75-100k",0.24856,"Other"
"54547","$25-50k",0.28974,"Other"
"54548","$25-50k",0.35797,"Medical Technician"
"54549","$50-75k",0.12691,"Laborer"
"54550","$1-25k",0.25785,"Medical Technician"
"54551","$50-75k",0.2951,"Medical Technician"
"54553","$25-50k",0.11296,"Accountant"
"54554","$100k+",0.16519,"Professional"
"54555","$100k+",0.12691,"Executive"
"54556","$75-100k",0.35797,"Accountant"
"54557","$50-75k",0.24205,"Professional"
"54559","$100k+",0.17601,"Professional"
"54560","$50-75k",0.19546,"Other"
"54561","$25-50k",0.20735,"Other"
"54562","$50-75k",0.17018,"Admin Assistant"
"54563","$25-50k",0.35356,"Teaching"
"54564","$75-100k",0.33973,"Programmer"
"54565","$75-100k",0.17359,"Executive"
"54566","$100k+",0.14206,"Doctor/Dentist"
"54567","$75-100k",0.2951,"Other"
"54568","$1-25k",0.22415,"Other"
"54569","$100k+",0.35797,"Analyst"
"54570","$25-50k",0.2021,"Clerical"
"54572","$100k+",0.24614,"Other"
"54573","$50-75k",0.22283,"Civil Service"
"54574","$100k+",0.24246,"Civil Service"
"54575","$100k+",0.16499,"Executive"
"54576","$100k+",0.21025,"Sales"
"54577","$75-100k",0.14923,"Executive"
"54578","$25-50k",0.35643,"Investor"
"54579","$50-75k",0.23196,"Programmer"
"54580","$75-100k",0.14965,"Tradesman"
"54581","$50-75k",0.27462,"Truck Driver"
"54582","$50-75k",0.17359,"Admin Assistant"
"54583","$50-75k",0.15223,"Other"
"54584","$25-50k",0.19645,"Truck Driver"
"54585","$50-75k",0.21566,"Sales"
"54586","$25-50k",0.15418,"Retail Management"
"54587","$25-50k",0.15324,"Admin Assistant"
"54588","$25-50k",0.35797,"Other"
"54589","$25-50k",0.18136,"Nursing"
"54590","$100k+",0.35356,"Professional"
"54591","$50-75k",0.12716,"Executive"
"54592","$50-75k",0.30285,"Police Officer"
"54593","$25-50k",0.1716,"Laborer"
"54594","$50-75k",0.14453,"Retail Management"
"54595","$1-25k",0.24282,"Bus Driver"
"54596","$50-75k",0.13799,"Clerical"
"54597","$75-100k",0.19907,"Programmer"
"54598","$25-50k",0.32446,"Other"
"54599","$100k+",0.18275,"Other"
"54600","$50-75k",0.16717,"Analyst"
"54601","$25-50k",0.22712,"Food Service"
"54602","$50-75k",0.12691,"Food Service"
"54603","$100k+",0.20217,"Sales"
"54604","$50-75k",0.19228,"Sales"
"54607","$1-25k",0.27462,"Admin Assistant"
"54608","$100k+",0.27554,"Attorney"
"54610","$75-100k",0.20524,"Other"
"54611","$50-75k",0.34731,"Teaching"
"54612","$50-75k",0.17611,"Sales"
"54613","$50-75k",0.12511,"Nursing"
"54615","$50-75k",0.18965,"Social Worker"
"54616","$25-50k",0.18938,"Admin Assistant"
"54617","$50-75k",0.20268,"Engineer"
"54618","$100k+",0.35797,"Executive"
"54619","$50-75k",0.19501,"Tradesman"
"54621","$50-75k",0.19921,"Engineer"
"54622","$75-100k",0.17359,"Other"
"54623","$50-75k",0.17601,"Truck Driver"
"54624","$100k+",0.34631,"Professional"
"54625","$75-100k",0.24822,"Professional"
"54626","$25-50k",0.27246,"Bus Driver"
"54627","$25-50k",0.31848,"Other"
"54628","$25-50k",0.18275,"Tradesman"
"54629","$25-50k",0.28704,"Other"
"54630","$50-75k",0.30848,"Executive"
"54631","$50-75k",0.19364,"Nursing"
"54632","$50-75k",0.17493,"Admin Assistant"
"54633","$25-50k",0.124,"Other"
"54634","$25-50k",0.28488,"Other"
"54635","$100k+",0.12349,"Executive"
"54636","$100k+",0.19501,"Programmer"
"54637","$25-50k",0.11731,"Food Service"
"54639","$1-25k",0.26877,"Other"
"54640","$50-75k",0.14709,"Other"
"54641","$50-75k",0.22712,"Professional"
"54642","$25-50k",0.28848,"Other"
"54643","$75-100k",0.28728,"Social Worker"
"54644","$75-100k",0.14584,"Teaching"
"54645","$25-50k",0.35858,"Teaching"
"54646","$100k+",0.17151,"Other"
"54647","$75-100k",0.29363,"Nursing"
"54648","$25-50k",0.15833,"Admin Assistant"
"54649","$25-50k",0.24856,"Truck Driver"
"54650","$25-50k",0.30532,"Other"
"54651","$25-50k",0.08995,"Other"
"54652","$50-75k",0.20398,"Other"
"54653","$100k+",0.16732,"Truck Driver"
"54654","$25-50k",0.09643,"Other"
"54655","$100k+",0.23233,"Other"
"54656","$50-75k",0.18977,"Other"
"54657","$25-50k",0.07922,"Other"
"54658","$25-50k",0.20593,"Professional"
"54660","$100k+",0.30899,"Professor"
"54661","$75-100k",0.35797,"Military"
"54662","$100k+",0.2395,"Civil Service"
"54663","$25-50k",0.18173,"Other"
"54665","$50-75k",0.12727,"Social Worker"
"54666","$25-50k",0.12201,"Accountant"
"54667","$50-75k",0.11746,"Military"
"54668","$100k+",0.16717,"Programmer"
"54669","$75-100k",0.1831,"Professional"
"54670","$25-50k",0.12503,"Social Worker"
"54671","$100k+",0.18852,"Civil Service"
"54672","$75-100k",0.16732,"Professional"
"54673","$100k+",0.12691,"Executive"
"54674","$25-50k",0.14206,"Sales"
"54675","$50-75k",0.29588,"Retail Management"
"54676","$50-75k",0.13271,"Other"
"54677","$100k+",0.12201,"Military"
"54678","$25-50k",0.11184,"Skilled Labor"
"54679","$1-25k",0.35797,"Sales"
"54680","$50-75k",0.3194,"Food Service Mgmt"
"54681","$25-50k",0.18479,"Professional"
"54682","$100k+",0.29107,"Professional"
"54683","$75-100k",0.10692,"Professional"
"54685","$50-75k",0.1526,"Nursing"
"54686","$25-50k",0.27246,"Admin Assistant"
"54687","$100k+",0.35797,"Executive"
"54688","$50-75k",0.13956,"Police Officer"
"54689","$75-100k",0.08829,"Skilled Labor"
"54690","$25-50k",0.20984,"Social Worker"
"54691","$75-100k",0.14494,"Analyst"
"54692","$50-75k",0.12866,"Sales"
"54693","$100k+",0.26047,"Executive"
"54694","$100k+",0.15783,"Other"
"54695","$75-100k",0.29618,"Teaching"
"54696","$50-75k",0.2893,"Professional"
"54698","$25-50k",0.3304,"Food Service"
"54699","$75-100k",0.17601,"Other"
"54700","$25-50k",0.32576,"Scientist"
"54701","$50-75k",0.19987,"Professional"
"54703","$100k+",0.08496,"Other"
"54704","$25-50k",0.15783,"Executive"
"54705","$75-100k",0.21653,"Executive"
"54706","$50-75k",0.09156,"Professional"
"54707","$75-100k",0.24882,"Other"
"54708","$100k+",0.19645,"Executive"
"54709","$75-100k",0.37453,"Police Officer"
"54711","$75-100k",0.15324,"Other"
"54712","$75-100k",0.15538,"Teaching"
"54713","$50-75k",0.19236,"Other"
"54714","$25-50k",0.20358,"Other"
"54715","$50-75k",0.2142,"Sales"
"54716","$25-50k",0.22479,"Engineer"
"54717","$50-75k",0.08052,"Sales"
"54718","$25-50k",0.13467,"Other"
"54719","$75-100k",0.29254,"Nursing"
"54720","$50-75k",0.12614,"Other"
"54722","$50-75k",0.23438,"Other"
"54723","$25-50k",0.16324,"Professional"
"54724","$50-75k",0.35643,"Admin Assistant"
"54726","$75-100k",0.13706,"Sales"
"54727","$50-75k",0.124,"Other"
"54729","$75-100k",0.09333,"Engineer"
"54730","$1-25k",0.14207,"Other"
"54731","$100k+",0.22489,"Professional"
"54732","$25-50k",0.127,"Food Service Mgmt"
"54733","$50-75k",0.23872,"Other"
"54734","$100k+",0.24614,"Civil Service"
"54735","$25-50k",0.18726,"Other"
"54736","$25-50k",0.38723,"Other"
"54737","$50-75k",0.31975,"Other"
"54738","$100k+",0.18275,"Other"
"54739","$100k+",0.29537,"Attorney"
"54740","$25-50k",0.20268,"None provided"
"54741","$75-100k",0.15016,"Other"
"54742","$25-50k",0.26047,"Retail Management"
"54744","$50-75k",0.12427,"Architect"
"54745","$75-100k",0.2878,"Professional"
"54746","$100k+",0.12528,"Professional"
"54747","$50-75k",0.37453,"Accountant"
"54748","$75-100k",0.11695,"Nursing"
"54750","$75-100k",0.24205,"Police Officer"
"54751","$1-25k",0.34631,"Other"
"54752","$25-50k",0.29554,"Programmer"
"54753","$50-75k",0.17221,"Programmer"
"54754","$100k+",0.1016,"Professional"
"54755","$75-100k",0.16487,"Sales"
"54756","$1-25k",0.1963,"Sales"
"54757","$25-50k",0.13102,"Professional"
"54758","$75-100k",0.16056,"Professional"
"54759","$25-50k",0.29464,"Analyst"
"54762","$100k+",0.09643,"Programmer"
"54764","$50-75k",0.2952,"Military"
"54765","$50-75k",0.30285,"Other"
"54766","$100k+",0.13227,"Civil Service"
"54767","$50-75k",0.10913,"Other"
"54768","$25-50k",0.18686,"Skilled Labor"
"54770","$25-50k",0.12399,"Truck Driver"
"54771","$25-50k",0.20053,"Admin Assistant"
"54772","$25-50k",0.34887,"Admin Assistant"
"54773","$1-25k",0.35643,"Admin Assistant"
"54774","$25-50k",0.20735,"Military"
"54775","$75-100k",0.31053,"Civil Service"
"54776","$100k+",0.14206,"Other"
"54777","$50-75k",0.19546,"Professional"
"54778","$50-75k",0.13453,"Other"
"54779","$50-75k",0.30564,"Skilled Labor"
"54780","$25-50k",0.31032,"Landscaping"
"54781","$75-100k",0.19501,"Sales"
"54782","$50-75k",0.15629,"Truck Driver"
"54783","$75-100k",0.37453,"Executive"
"54784","$75-100k",0.202,"Other"
"54785","$25-50k",0.17722,"Other"
"54786","$25-50k",0.2951,"Sales"
"54788","$50-75k",0.11296,"Professional"
"54789","$50-75k",0.12528,"Other"
"54790","$25-50k",0.24682,"Skilled Labor"
"54791","$25-50k",0.27462,"Other"
"54792","$50-75k",0.30697,"Police Officer"
"54793","$25-50k",0.19323,"Truck Driver"
"54794","$25-50k",0.18224,"Teaching"
"54795","$75-100k",0.17069,"Other"
"54796","$100k+",0.14348,"Nursing"
"54797","$50-75k",0.19991,"Professional"
"54798","$75-100k",0.10039,"Professional"
"54799","$1-25k",0.12188,"Other"
"54800","$50-75k",0.17802,"Other"
"54801","$50-75k",0.30024,"Programmer"
"54803","$75-100k",0.15713,"Fireman"
"54804","$1-25k",0.20679,"Teaching"
"54805","$100k+",0.10993,"Other"
"54806","$75-100k",0.35356,"Other"
"54807","$100k+",0.25564,"Executive"
"54808","$50-75k",0.13697,"Construction"
"54809","$100k+",0.18214,"Professional"
"54810","$1-25k",0.22712,"Other"
"54811","$50-75k",0.21576,"Other"
"54813","$75-100k",0.15144,"Professional"
"54814","$25-50k",0.126,"Sales"
"54815","$75-100k",0.35088,"Laborer"
"54816","$50-75k",0.21474,"Truck Driver"
"54817","$1-25k",0.3179,"Teaching"
"54818","$25-50k",0.35797,"Admin Assistant"
"54819","$25-50k",0.15375,"Medical Technician"
"54820","$50-75k",0.10082,"Programmer"
"54821","$100k+",0.35643,"Professional"
"54822","$75-100k",0.20463,"Principal"
"54823","$50-75k",0.17849,"Other"
"54824","$75-100k",0.35423,"Nursing"
"54825","$50-75k",0.26877,"Other"
"54826","$50-75k",0.22362,"Programmer"
"54827","$50-75k",0.09736,"Professional"
"54828","$100k+",0.35797,"Sales"
"54829","$25-50k",0.31375,"Truck Driver"
"54830","$1-25k",0.2966,"Nursing"
"54831","$50-75k",0.20081,"Analyst"
"54833","$50-75k",0.17754,"Sales"
"54834","$50-75k",0.17969,"Engineer"
"54835","$1-25k",0.27467,"Clerical"
"54836","$75-100k",0.21156,"Other"
"54837","$50-75k",0.31053,"Other"
"54838","$100k+",0.23939,"Fireman"
"54839","$25-50k",0.21434,"Other"
"54840","$25-50k",0.26877,"Teaching"
"54841","$100k+",0.29363,"Military"
"54842","$50-75k",0.13138,"Construction"
"54843","$25-50k",0.28974,"Sales"
"54844","$50-75k",0.13227,"Principal"
"54845","$25-50k",0.29107,"Admin Assistant"
"54846","$25-50k",0.27637,"Other"
"54847","$50-75k",0.30337,"Nursing"
"54848","$50-75k",0.26931,"Military"
"54849","$75-100k",0.25486,"Nursing"
"54850","$100k+",0.13545,"Programmer"
"54852","$1-25k",0.24507,"Clerical"
"54853","$75-100k",0.33665,"Other"
"54854","$50-75k",0.19906,"Architect"
"54855","$25-50k",0.31375,"Other"
"54856","$25-50k",0.21566,"Skilled Labor"
"54857","$25-50k",0.20716,"Medical Technician"
"54858","$50-75k",0.35643,"Engineer"
"54859","$25-50k",0.14974,"Food Service Mgmt"
"54860","$100k+",0.14453,"Other"
"54861","$50-75k",0.20268,"Clerical"
"54862","$75-100k",0.15271,"Accountant"
"54863","$100k+",0.18751,"Other"
"54864","$75-100k",0.17722,"Programmer"
"54865","$1-25k",0.21945,"Other"
"54866","$75-100k",0.0768,"Scientist"
"54867","$50-75k",0.19236,"Other"
"54868","$50-75k",0.31566,"Nursing"
"54869","$100k+",0.24252,"Professional"
"54870","$50-75k",0.31053,"Teaching"
"54871","$25-50k",0.32538,"Waiter/Waitress"
"54872","$50-75k",0.24754,"Laborer"
"54873","$100k+",0.14409,"Programmer"
"54874","$50-75k",0.15428,"Food Service Mgmt"
"54875","$25-50k",0.34195,"Accountant"
"54877","$25-50k",0.2214,"Other"
"54878","$100k+",0.12941,"Professional"
"54879","$100k+",0.06888,"Professional"
"54880","$50-75k",0.35797,"Other"
"54881","$1-25k",0.3509,"Sales"
"54882","$50-75k",0.20053,"Civil Service"
"54883","$100k+",0.35843,"Construction"
"54884","$1-25k",0.16686,"None provided"
"54885","$75-100k",0.15134,"Programmer"
"54886","$25-50k",0.2951,"Professional"
"54887","$25-50k",0.32958,"Nursing"
"54888","$100k+",0.14537,"Attorney"
"54889","$25-50k",0.35797,"Professional"
"54890","$25-50k",0.21342,"Professional"
"54891","$1-25k",0.29486,"Other"
"54892","$75-100k",0.27322,"Professional"
"54893","$25-50k",0.27246,"Other"
"54894","$100k+",0.08829,"Other"
"54895","$1-25k",0.35643,"Other"
"54896","$1-25k",0.38058,"Other"
"54897","$25-50k",0.33948,"Social Worker"
"54898","$1-25k",0.12562,"Clerical"
"54899","$50-75k",0.20053,"Professional"
"54900","$75-100k",0.35356,"Nursing"
"54901","$1-25k",0.35643,"Sales"
"54902","$100k+",0.1771,"Professional"
"54903","$25-50k",0.21156,"Teaching"
"54904","$100k+",0.35643,"Retail Management"
"54906","$50-75k",0.19228,"Sales"
"54907","$100k+",0.09688,"Professional"
"54909","$25-50k",0.37453,"Admin Assistant"
"54910","$50-75k",0.1899,"Construction"
"54911","$50-75k",0.35797,"Other"
"54913","$50-75k",0.18403,"Other"
"54914","$75-100k",0.31375,"Analyst"
"54915","$50-75k",0.25781,"Engineer"
"54916","$1-25k",0.35423,"Other"
"54917","$25-50k",0.1973,"Skilled Labor"
"54918","$100k+",0.06888,"Sales"
"54919","$25-50k",0.23984,"Medical Technician"
"54920","$25-50k",0.23984,"Medical Technician"
"54921","$100k+",0.10692,"Accountant"
"54922","$75-100k",0.20053,"Accountant"
"54923","$50-75k",0.27462,"Professional"
"54924","$25-50k",0.09844,"Other"
"54925","$50-75k",0.23277,"Skilled Labor"
"54926","$50-75k",0.20053,"Professional"
"54927","$75-100k",0.22773,"Programmer"
"54928","$100k+",0.25564,"Skilled Labor"
"54929","$100k+",0.17151,"Construction"
"54930","$50-75k",0.18751,"Fireman"
"54931","$75-100k",0.2129,"Programmer"
"54932","$50-75k",0.27696,"Other"
"54933","$75-100k",0.18555,"Sales"
"54934","$75-100k",0.20705,"Engineer"
"54935","$100k+",0.10436,"Professor"
"54936","$25-50k",0.35132,"Nursing"
"54937","$75-100k",0.24205,"Analyst"
"54938","$50-75k",0.12117,"Postal Service"
"54939","$50-75k",0.21699,"Medical Technician"
"54940","$25-50k",0.26149,"Other"
"54941","$100k+",0.0762,"Executive"
"54942","$75-100k",0.12691,"Other"
"54944","$75-100k",0.13138,"Programmer"
"54945","$50-75k",0.39153,"Construction"
"54946","$100k+",0.34887,"Programmer"
"54947","$25-50k",0.16056,"Construction"
"54948","$50-75k",0.08241,"Other"
"54949","$25-50k",0.33665,"Professional"
"54950","$50-75k",0.31975,"Sales"
"54951","$1-25k",0.14714,"Retail Management"
"54952","$50-75k",0.10692,"Military"
"54953","$50-75k",0.24614,"Teaching"
"54954","$100k+",0.25133,"Executive"
"54955","$25-50k",0.3094,"Other"
"54956","$50-75k",0.20053,"Truck Driver"
"54957","$25-50k",0.13204,"Programmer"
"54958","$50-75k",0.14965,"Other"
"54959","$50-75k",0.10588,"Professional"
"54960","$50-75k",0.28129,"Professional"
"54961","$100k+",0.16918,"Other"
"54962","$100k+",0.2129,"Doctor/Dentist"
"54963","$100k+",0.21648,"Police Officer"
"54964","$25-50k",0.17359,"Other"
"54966","$100k+",0.08829,"Sales"
"54967","$25-50k",0.29998,"Truck Driver"
"54968","$25-50k",0.22216,"Other"
"54969","$25-50k",0.27246,"Accountant"
"54970","$1-25k",0.13734,"None provided"
"54971","$75-100k",0.24758,"Professor"
"54972","$25-50k",0.2878,"Social Worker"
"54973","$50-75k",0.20398,"Admin Assistant"
"54974","$75-100k",0.20053,"Attorney"
"54975","$75-100k",0.25259,"Programmer"
"54976","$25-50k",0.08057,"Construction"
"54977","$1-25k",0.15629,"Other"
"54979","$50-75k",0.29265,"Admin Assistant"
"54980","$25-50k",0.21945,"Laborer"
"54981","$100k+",0.35797,"Sales"
"54982","$75-100k",0.2832,"Other"
"54983","$50-75k",0.35643,"Skilled Labor"
"54984","$50-75k",0.09333,"Other"
"54985","$50-75k",0.17359,"Medical Technician"
"54986","$50-75k",0.13411,"Other"
"54988","$100k+",0.13697,"Professional"
"54989","$50-75k",0.32538,"Other"
"54990","$100k+",0.12201,"Engineer"
"54992","$1-25k",0.32576,"Truck Driver"
"54993","$100k+",0.20984,"Retail Management"
"54994","$100k+",0.21566,"Principal"
"54995","$50-75k",0.24856,"Teaching"
"54996","$25-50k",0.24246,"Analyst"
"54997","$25-50k",0.21342,"None provided"
"54998","$50-75k",0.31725,"Principal"
"54999","$25-50k",0.18454,"Clerical"
"55000","$25-50k",0.21434,"Sales"
"55001","$25-50k",0.15324,"Sales"
"55003","$50-75k",0.14816,"Other"
"55004","$1-25k",0.35356,"Clerical"
"55005","$25-50k",0.18275,"Other"
"55006","$100k+",0.06888,"Professional"
"55007","$100k+",0.17061,"Programmer"
"55008","$25-50k",0.24246,"Other"
"55009","$1-25k",0.18824,"Other"
"55010","$75-100k",0.16507,"Professional"
"55012","$75-100k",0.34621,"Analyst"
"55013","$100k+",0.14147,"Programmer"
"55014","$75-100k",0.06589,"Accountant"
"55015","$25-50k",0.21926,"Other"
"55016","$100k+",0.19501,"Executive"
"55017","$50-75k",0.2951,"Medical Technician"
"55018","$25-50k",0.17018,"Professional"
"55019","$25-50k",0.20564,"Accountant"
"55020","$100k+",0.15817,"Executive"
"55021","$25-50k",0.10375,"Sales"
"55022","$25-50k",0.14207,"Professor"
"55023","$25-50k",0.22742,"Analyst"
"55024","$25-50k",0.32446,"Nursing"
"55025","$25-50k",0.20081,"Sales"
